system:index,d0,d1,d2,d3,d4,d5,d6,d7,d8,id_c,.geo
00000000000000001630,167.5653935023563,162.79492237278987,0.0,0.0,162.79492237278987,162.79492237278987,34.24032355232644,0.0,162.79492237278987,160411,"{""type"":""Polygon"",""coordinates"":[[[79.48193792920185,14.210347956393095],[79.4600838463676,14.108077343015932],[79.43822979940096,14.005806738633849],[79.4163757153902,13.903536135685881],[79.39452169313961,13.801265540053077],[79.45802091456996,13.801265549920112],[79.52152019199579,13.801265526949882],[79.58501946474902,13.801265570950852],[79.64851875675241,13.801265610744014],[79.71201800500866,13.801265571321133],[79.77551731651981,13.801265559345934],[79.8390165402719,13.801265583279527],[79.9025158660743,13.801265578359041],[79.92451032288375,13.903536179380833],[79.94650489439779,14.005806807319788],[79.9684993963055,14.108077369251337],[79.99049390045926,14.21034796377415],[79.92692436877842,14.210347959783096],[79.86335490052043,14.21034792960476],[79.79978539437491,14.210347941627754],[79.73621591859047,14.210347983707752],[79.67264636903593,14.210347948638953],[79.60907689709974,14.210348002866123],[79.5455073960428,14.21034795130851],[79.48193792920185,14.210347956393095]]]}"
00000000000000001631,1261.700343540569,1197.8396178627065,0.0,0.0,1197.8396178627065,1194.3412315865291,419.9259031607504,0.0,1197.8396178627065,160412,"{""type"":""Polygon"",""coordinates"":[[[79.39452169313961,13.801265540053077],[79.37337101000313,13.699064110555964],[79.35222039680835,13.59686261198674],[79.33106977932599,13.494661142317282],[79.30991916922353,13.39245963522673],[79.37335038900946,13.392459681787614],[79.43678166517662,13.392459607167138],[79.50021293965602,13.39245968467602],[79.56364423906003,13.392459669268247],[79.62707550301215,13.392459660086267],[79.69050675568587,13.392459672736429],[79.75393801993488,13.392459635612813],[79.81736931728516,13.392459651001095],[79.83865590064164,13.494661107393114],[79.85994257077633,13.596862636242303],[79.88122922998869,13.699064130143894],[79.9025158660743,13.801265578359041],[79.8390165402719,13.801265583279527],[79.77551731651981,13.801265559345934],[79.71201800500866,13.801265571321133],[79.64851875675241,13.801265610744014],[79.58501946474902,13.801265570950852],[79.52152019199579,13.801265526949882],[79.45802091456996,13.801265549920112],[79.39452169313961,13.801265540053077]]]}"
00000000000000001632,58.80951600202049,47.083799653227764,0.0,0.0,47.083799653227764,37.29445748193801,15.555748470626114,0.0,47.083799653227764,160413,"{""type"":""Polygon"",""coordinates"":[[[79.30991916922353,13.39245963522673],[79.28946301697115,13.290323903001978],[79.26900686012985,13.18818825846561],[79.24855079525793,13.086052478915015],[79.22809466082106,12.983916771350142],[79.29146073600246,12.983916842659125],[79.35482676035224,12.983916788647385],[79.41819285025942,12.98391680198188],[79.48155886313056,12.983916804633802],[79.54492491283395,12.983916815640335],[79.6082909402975,12.983916846893544],[79.67165705666108,12.983916830313674],[79.73502311476729,12.983916774074023],[79.75560962311073,13.086052534960798],[79.77619616698678,13.18818821903916],[79.79678273538356,13.290323963407902],[79.81736931728516,13.392459651001095],[79.75393801993488,13.392459635612813],[79.69050675568587,13.392459672736429],[79.62707550301215,13.392459660086267],[79.56364423906003,13.392459669268247],[79.50021293965602,13.39245968467602],[79.43678166517662,13.392459607167138],[79.37335038900946,13.392459681787614],[79.30991916922353,13.39245963522673]]]}"
0000000000000000168b,21.61102527097648,19.369844821274196,0.0,0.0,19.369844821274196,19.369844821274196,7.711708810118566,0.0,19.369844821274196,160722,"{""type"":""Polygon"",""coordinates"":[[[79.9025158660743,13.801265578359041],[79.88122922998869,13.699064130143894],[79.85994257077633,13.596862636242303],[79.83865590064164,13.494661107393114],[79.81736931728516,13.392459651001095],[79.88080109512322,13.392459664113643],[79.94423294448247,13.39245967242521],[80.00766479753818,13.392459687284854],[80.07109658535647,13.392459632866803],[80.13452840827013,13.392459614154465],[80.19796027986206,13.392459645476997],[80.26139212727152,13.39245965056618],[80.32482396150488,13.392459643471952],[80.32775359181262,13.406666302847539],[80.31386790554316,13.422219703650871],[80.26137979307113,13.465267826206142],[80.22402148193922,13.481530230990481],[80.17143979884497,13.490624496193995],[80.11885805020063,13.499718847614261],[80.1122095380799,13.50708082855936],[80.0844293634937,13.548331965980875],[80.05858882491641,13.587500708539714],[80.04942096207063,13.620551551622277],[80.0908192075452,13.688468154707538],[80.15247965919173,13.718049810181382],[80.19608967994927,13.65499588423647],[80.23969970589064,13.591942034017332],[80.25054865170681,13.573610581212725],[80.28165981038354,13.507219032941174],[80.30915019237416,13.438049475809928],[80.31380100213235,13.457121096850411],[80.28388042622261,13.526107805144688],[80.26833157409241,13.554721840934958],[80.24832580065555,13.612565347500151],[80.2283200748215,13.670408817672042],[80.22568025241343,13.70180085917552],[80.23220838964255,13.73889170075749],[80.24831916468418,13.767358601846972],[80.24860008701812,13.799999208137821],[80.24824778542086,13.801265596627111],[80.16181479589125,13.80126555969484],[80.07538180085353,13.801265596884628],[79.98894886205947,13.80126558754825],[79.9025158660743,13.801265578359041]]]}"
00000000000000001639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160420,"{""type"":""Polygon"",""coordinates"":[[[78.7942865171376,10.537756567344303],[78.7785425519745,10.4360254530223],[78.76279858248235,10.334294439485584],[78.74705461334027,10.232563399360714],[78.73131064922606,10.130832383256234],[78.79427925590014,10.130832375425134],[78.85724790048528,10.130832312576363],[78.92021654198685,10.130832373680368],[78.98318522469314,10.130832319914415],[79.04615381922966,10.130832327177625],[79.1091224539329,10.130832327567404],[79.17209108346371,10.13083233139405],[79.23505974751517,10.130832351733874],[79.23640639246884,10.139652468830539],[79.23567068787206,10.147781364253676],[79.24193122089959,10.183048386427403],[79.24339831031834,10.185340375695706],[79.27091986080534,10.361548450151583],[79.29844140957012,10.53775655745591],[79.23542209585946,10.537756498708024],[79.17240269941337,10.537756521499288],[79.10938335455013,10.537756533691029],[79.0463639361345,10.537756518766573],[78.98334457638676,10.537756553582282],[78.92032523407643,10.537756539816634],[78.85730586674102,10.537756548076713],[78.7942865171376,10.537756567344303]]]}"
0000000000000000168c,2.7675501346994444,2.7302933283702595,0.0,0.0,2.7302933283702595,2.7302933283702595,1.8252287621701173,0.0,2.7302933283702595,160723,"{""type"":""Polygon"",""coordinates"":[[[79.81736931728516,13.392459651001095],[79.79678273538356,13.290323963407902],[79.77619616698678,13.18818821903916],[79.75560962311073,13.086052534960798],[79.73502311476729,12.983916774074023],[79.79838913765833,12.983916779875724],[79.86175523250483,12.98391677910616],[79.92512124870572,12.983916779665922],[79.98848729081094,12.983916799380214],[80.05185337649877,12.983916765730411],[80.11521943687777,12.983916776396311],[80.17858548708644,12.983916845434548],[80.24195154088932,12.98391681303558],[80.26266960045587,13.08605251186136],[80.28338769810028,13.188188251787423],[80.3041058222942,13.290323913056834],[80.32482396150488,13.392459643471952],[80.26139212727152,13.39245965056618],[80.19796027986206,13.392459645476997],[80.13452840827013,13.392459614154465],[80.07109658535647,13.392459632866803],[80.00766479753818,13.392459687284854],[79.94423294448247,13.39245967242521],[79.88080109512322,13.392459664113643],[79.81736931728516,13.392459651001095]]]}"
0000000000000000168d,62.45244197547436,19.396630242466927,0.0,0.0,19.396630242466927,0.0,2.5330696790479124,0.0,19.396630242466927,160724,"{""type"":""Polygon"",""coordinates"":[[[79.73502311476729,12.983916774074023],[79.71512992103037,12.881845761579164],[79.69523675569782,12.779774659789199],[79.67534362867848,12.677703692795813],[79.65545046422181,12.575632568798834],[79.71875350530419,12.575632589247826],[79.78205659689046,12.575632602035737],[79.84535967632026,12.575632618259439],[79.90866267984414,12.575632562469579],[79.97196579867014,12.575632628204518],[80.03526888101,12.575632563494292],[80.09857194466842,12.575632555168605],[80.16187500608817,12.575632616942736],[80.18189412176329,12.677703621019205],[80.20191322797753,12.779774674198617],[80.22193239950981,12.881845725989976],[80.24195154088932,12.98391681303558],[80.17858548708644,12.983916845434548],[80.11521943687777,12.983916776396311],[80.05185337649877,12.983916765730411],[79.98848729081094,12.983916799380214],[79.92512124870572,12.983916779665922],[79.86175523250483,12.98391677910616],[79.79838913765833,12.983916779875724],[79.73502311476729,12.983916774074023]]]}"
0000000000000000168e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160725,"{""type"":""Polygon"",""coordinates"":[[[79.65545046422181,12.575632568798834],[79.6362461800969,12.47362289253752],[79.61704191948407,12.371613083091086],[79.59783769126021,12.269603386148628],[79.57863350429923,12.167593623158862],[79.6722099493377,12.1675936614207],[79.76578641461698,12.167593652648936],[79.85936289743253,12.167593639308615],[79.95293938905353,12.16759366325591],[79.98166046106368,12.207221682912937],[80.03360003053457,12.278611870392185],[80.06789945748751,12.328330879175397],[80.10219881974376,12.378049848820604],[80.13255640541442,12.422565052485744],[80.16187500608817,12.575632616942736],[80.09857194466842,12.575632555168605],[80.03526888101,12.575632563494292],[79.97196579867014,12.575632628204518],[79.90866267984414,12.575632562469579],[79.84535967632026,12.575632618259439],[79.78205659689046,12.575632602035737],[79.71875350530419,12.575632589247826],[79.65545046422181,12.575632568798834]]]}"
0000000000000000168f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160726,"{""type"":""Polygon"",""coordinates"":[[[79.57863350429923,12.167593623158862],[79.5601114806441,12.065645179417025],[79.54158954153586,11.96369680968322],[79.52306752338399,11.861748346199228],[79.50454551985133,11.759799896295032],[79.57505837719533,11.75979991239287],[79.64557132170965,11.759799910097932],[79.71608417232679,11.759799900690881],[79.78659708875318,11.759799907763686],[79.78603070531722,11.776320896132212],[79.80351935593619,11.798121473182182],[79.8044691547634,11.818138361621646],[79.80484814790854,11.832291545938386],[79.81526016265168,11.847488175549765],[79.81608953462161,11.863050435481442],[79.82747807801665,11.894718959012572],[79.84506923664534,11.938788269630107],[79.85803184772952,11.973609364705627],[79.85919120810496,11.990027776294326],[79.86554101240841,12.028331480250444],[79.8707714978227,12.038538314246361],[79.87942218082722,12.052499757869912],[79.90650676578507,12.095554635951462],[79.93359127818997,12.138609469397878],[79.95165961375106,12.165827833288912],[79.95293938905353,12.16759366325591],[79.85936289743253,12.167593639308615],[79.76578641461698,12.167593652648936],[79.6722099493377,12.1675936614207],[79.57863350429923,12.167593623158862]]]}"
00000000000000001690,209.60613772273064,103.08303792029619,0.0,0.0,103.08303792029619,93.31321254372597,21.54102589964168,0.0,103.08303792029619,160727,"{""type"":""Polygon"",""coordinates"":[[[79.50454551985133,11.759799896295032],[79.48670019392519,11.657907257497993],[79.4688549093937,11.556014559675361],[79.45100958748961,11.45412183577321],[79.43316423524189,11.3522291296685],[79.53103263077718,11.35222914740036],[79.62890095637819,11.352229152007494],[79.72676932822738,11.352229194234901],[79.8246375984271,11.352229144148628],[79.78347124350991,11.428051752547049],[79.78475543129737,11.528849719054836],[79.7643015054071,11.656250720592231],[79.78166082709915,11.739720562902312],[79.78665054517307,11.75832842513439],[79.78659708875318,11.759799907763686],[79.71608417232679,11.759799900690881],[79.64557132170965,11.759799910097932],[79.57505837719533,11.75979991239287],[79.50454551985133,11.759799896295032]]]}"
00000000000000001691,76.9257140159607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160728,"{""type"":""Polygon"",""coordinates"":[[[79.43316423524189,11.3522291296685],[79.41599002371606,11.25039332585689],[79.39881579275144,11.148557502676237],[79.38164154860544,11.046721637702825],[79.36446729753364,10.94488580191934],[79.42408775033542,10.944885850382288],[79.48370811352406,10.944885841629105],[79.54332855356041,10.944885791759711],[79.60294897839434,10.944885792895093],[79.66256938089916,10.944885855042815],[79.7221897529931,10.944885817960868],[79.78181017116952,10.944885864470995],[79.84143062524959,10.944885834052755],[79.85277009495182,10.988330869157817],[79.85359056855083,11.003888685828104],[79.85470981898315,11.080692242731217],[79.8533186165844,11.145688049451376],[79.83026948170419,11.341870682313587],[79.8246375984271,11.352229144148628],[79.72676932822738,11.352229194234901],[79.62890095637819,11.352229152007494],[79.53103263077718,11.35222914740036],[79.43316423524189,11.3522291296685]]]}"
00000000000000001692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160729,"{""type"":""Polygon"",""coordinates"":[[[79.36446729753364,10.94488580191934],[79.3479608356342,10.843103507829065],[79.33145436331351,10.741321168516063],[79.31494788611242,10.63953887502178],[79.29844140957012,10.53775655745591],[79.3614602476349,10.537756527364484],[79.42447898990771,10.537756518053557],[79.48749784240768,10.537756548362564],[79.5505166663793,10.537756540788905],[79.61353540794715,10.53775650529593],[79.6765542690866,10.537756544896089],[79.73957302211184,10.53775649430429],[79.80259186632476,10.53775654094777],[79.82318393864364,10.66487210106154],[79.84377609325612,10.79198772925326],[79.84247848616349,10.806390636843831],[79.84081971634514,10.817779136298427],[79.8476911936346,10.84839980700769],[79.84733896564262,10.894578230236041],[79.84193006813437,10.921939292642028],[79.84110068196966,10.943610547133412],[79.84143062524959,10.944885834052755],[79.78181017116952,10.944885864470995],[79.7221897529931,10.944885817960868],[79.66256938089916,10.944885855042815],[79.60294897839434,10.944885792895093],[79.54332855356041,10.944885791759711],[79.48370811352406,10.944885841629105],[79.42408775033542,10.944885850382288],[79.36446729753364,10.94488580191934]]]}"
00000000000000001693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160730,"{""type"":""MultiPolygon"",""coordinates"":[[[[79.23505974751517,10.130832351733874],[79.23720456090847,10.130832302834644],[79.23640639246884,10.139652468830539],[79.23505974751517,10.130832351733874]]],[[[79.29844140957012,10.53775655745591],[79.27091986080534,10.361548450151583],[79.24339831031834,10.185340375695706],[79.27193208384512,10.229860071139365],[79.32436216934545,10.279931290293959],[79.39366997914597,10.318261711711296],[79.49275125032827,10.307221041659503],[79.56526064824517,10.295279489079547],[79.63826061229037,10.280749559250545],[79.71126051091836,10.266219570866717],[79.75940096676122,10.264047964804407],[79.7605246580907,10.271253872248067],[79.749729226318,10.282878789556317],[79.68365867039955,10.30526789557458],[79.74806153453814,10.302529995326829],[79.76422125783655,10.294953975961826],[79.78340658030649,10.416355252459157],[79.80259186632476,10.53775654094777],[79.73957302211184,10.53775649430429],[79.6765542690866,10.537756544896089],[79.61353540794715,10.53775650529593],[79.5505166663793,10.537756540788905],[79.48749784240768,10.537756548362564],[79.42447898990771,10.537756518053557],[79.3614602476349,10.537756527364484],[79.29844140957012,10.53775655745591]]]]}"
00000000000000001694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160731,"{""type"":""Polygon"",""coordinates"":[[[79.23505974751517,10.130832351733874],[79.21051241040891,9.96856569038886],[79.21943949451583,9.978331118646699],[79.25000220901228,10.017218940659799],[79.25929941410612,10.046252114233132],[79.24151210974466,10.083467731958129],[79.23720456090847,10.130832302834644],[79.23505974751517,10.130832351733874]]]}"
000000000000000016de,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161032,"{""type"":""Polygon"",""coordinates"":[[[80.32482396150488,13.392459643471952],[80.33616783905894,13.39245967579365],[80.33449126116896,13.399121571213694],[80.32775359181262,13.406666302847539],[80.32482396150488,13.392459643471952]]]}"
000000000000000016df,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161033,"{""type"":""Polygon"",""coordinates"":[[[80.32482396150488,13.392459643471952],[80.3041058222942,13.290323913056834],[80.28338769810028,13.188188251787423],[80.26266960045587,13.08605251186136],[80.24195154088932,12.98391681303558],[80.26899594762985,12.983916774638285],[80.28067883272821,13.048052014056378],[80.30524848997348,13.134438202550108],[80.32165792184614,13.173330489483165],[80.33519803371863,13.257984348337873],[80.34873809134814,13.342638119552074],[80.33616783905894,13.39245967579365],[80.32482396150488,13.392459643471952]]]}"
000000000000000016e0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161034,"{""type"":""Polygon"",""coordinates"":[[[80.24195154088932,12.98391681303558],[80.22193239950981,12.881845725989976],[80.20191322797753,12.779774674198617],[80.18189412176329,12.677703621019205],[80.16187500608817,12.575632616942736],[80.19485002523828,12.575632629548092],[80.2272007919587,12.671110826828663],[80.2563811468103,12.772921055058534],[80.26194172040589,12.82527979346056],[80.26137979307113,12.863329306339509],[80.26360043058634,12.95416123467219],[80.26899594762985,12.983916774638285],[80.24195154088932,12.98391681303558]]]}"
000000000000000016e1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161035,"{""type"":""Polygon"",""coordinates"":[[[80.16187500608817,12.575632616942736],[80.13255640541442,12.422565052485744],[80.13763089005502,12.429998389301213],[80.16026081311296,12.473050972387016],[80.19485002523828,12.575632629548092],[80.16187500608817,12.575632616942736]]]}"
000000000000000016e2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161039,"{""type"":""Polygon"",""coordinates"":[[[79.80259186632476,10.53775654094777],[79.85508440917219,10.537756570486358],[79.85304213407487,10.573050355172553],[79.84554190578754,10.772501464661097],[79.84377609325612,10.79198772925326],[79.82318393864364,10.66487210106154],[79.80259186632476,10.53775654094777]]]}"
000000000000000016e3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161040,"{""type"":""MultiPolygon"",""coordinates"":[[[[79.75940096676122,10.264047964804407],[79.76756113822043,10.263677897452917],[79.7605246580907,10.271253872248067],[79.75940096676122,10.264047964804407]]],[[[79.80259186632476,10.53775654094777],[79.78340658030649,10.416355252459157],[79.76422125783655,10.294953975961826],[79.7786509688308,10.288189526780092],[79.78789910693091,10.269510420622126],[79.82638113792551,10.27153032536156],[79.8581120958537,10.285830682890795],[79.86443061585875,10.385558511185208],[79.86277183134258,10.407778226852628],[79.85508440917219,10.537756570486358],[79.80259186632476,10.53775654094777]]]]}"
000000000000000016d9,1668.9972196359865,1449.8157736880219,0.0,0.0,1449.8157736880219,1449.8157736880219,698.5525674234857,0.0,1449.8157736880219,161023,"{""type"":""Polygon"",""coordinates"":[[[81.31320600084733,17.493931911016272],[81.28511694257018,17.391032567708805],[81.25702795522801,17.288133214635266],[81.2289389851612,17.18523391320996],[81.20084997857195,17.082334549848756],[81.26497301743704,17.082334581619616],[81.32909595098579,17.082334524803933],[81.39321892217853,17.082334579396335],[81.45734198806095,17.08233458411064],[81.52146495264549,17.082334545540878],[81.58558795358347,17.082334573663847],[81.64971087562076,17.082334588994723],[81.71383393626823,17.082334525646996],[81.74210125369218,17.185233926934124],[81.77036859137723,17.28813325138834],[81.79863600097259,17.391032525572232],[81.82690336720985,17.49393186254092],[81.76269116694272,17.49393190709563],[81.6984789663752,17.493931877162513],[81.6342668033463,17.49393184923629],[81.57005463041867,17.49393189607855],[81.5058424820227,17.493931914690595],[81.44163030718592,17.49393188787404],[81.37741813696466,17.493931891313252],[81.31320600084733,17.493931911016272]]]}"
0000000000000000172f,28653.711921254217,24162.678108794113,0.0,0.0,13612.18553013545,22581.947237981563,14962.884037861251,0.0,24162.678108794113,161331,"{""type"":""Polygon"",""coordinates"":[[[82.06251776822823,18.318201129385663],[82.04759259691667,18.266661168550797],[82.03266739794284,18.215121270746945],[82.00281710233581,18.112041335180656],[81.97296675307999,18.008961364673837],[81.94311638805823,17.905881501042764],[82.0074199675904,17.905881462381117],[82.07172361969678,17.905881480632566],[82.13602713043427,17.905881471750575],[82.20033078253886,17.90588146149385],[82.2646343586097,17.905881455249922],[82.32893788859461,17.905881468326566],[82.39324148319282,17.905881429223733],[82.4575450855101,17.90588143927422],[82.48758271125817,18.008961381284387],[82.51762032393088,18.11204130419068],[82.5326390922753,18.163581298170428],[82.54765796623292,18.21512125128271],[82.5626767756901,18.266661196337104],[82.57769551568923,18.318201172780576],[82.51329834897722,18.318201142038355],[82.44890111330956,18.318201166970184],[82.38450387054843,18.318201146156003],[82.32010668085432,18.318201157942468],[82.25570943691308,18.31820118389741],[82.19131219504807,18.31820112212291],[82.12691500990509,18.31820114030267],[82.06251776822823,18.318201129385663]]]}"
00000000000000001730,13165.505827438523,10749.103084730088,0.0,0.0,10749.103084730088,10749.103084730088,4859.358330823385,0.0,10749.103084730088,161332,"{""type"":""Polygon"",""coordinates"":[[[81.94311638805823,17.905881501042764],[81.91406318531347,17.802894056744165],[81.88500985500409,17.69990668503538],[81.85595659848762,17.596919268574187],[81.82690336720985,17.49393186254092],[81.89111552773021,17.493931846004866],[81.9553276906822,17.49393187368284],[82.01953981316169,17.493931868570485],[82.08375201681582,17.493931849742],[82.14796417200866,17.493931915692563],[82.2121763136383,17.493931902542876],[82.27638855751364,17.493931918269823],[82.34060068601697,17.493931878446563],[82.36983676623868,17.596919300356063],[82.39907284255715,17.699906706545658],[82.42830896118129,17.80289404394135],[82.4575450855101,17.90588143927422],[82.39324148319282,17.905881429223733],[82.32893788859461,17.905881468326566],[82.2646343586097,17.905881455249922],[82.20033078253886,17.90588146149385],[82.13602713043427,17.905881471750575],[82.07172361969678,17.905881480632566],[82.0074199675904,17.905881462381117],[81.94311638805823,17.905881501042764]]]}"
00000000000000001731,2306.8574070304935,1936.2081215952417,0.0,0.0,1936.2081215952417,1902.7093800811922,748.6176659420196,0.0,1936.2081215952417,161333,"{""type"":""Polygon"",""coordinates"":[[[81.82690336720985,17.49393186254092],[81.79863600097259,17.391032525572232],[81.77036859137723,17.28813325138834],[81.74210125369218,17.185233926934124],[81.71383393626823,17.082334525646996],[81.77795743402082,17.082334588841096],[81.84208099765526,17.082334509283125],[81.90620450539235,17.082334564517595],[81.97032808379947,17.08233459484211],[82.03445160778949,17.082334519768285],[82.09857520016354,17.08233453689212],[82.16269873249409,17.082334565464983],[82.22682224085585,17.08233453105366],[82.25526688706599,17.185233912470856],[82.28371149081136,17.288133200003287],[82.31215610160463,17.39103251214299],[82.34060068601697,17.493931878446563],[82.27638855751364,17.493931918269823],[82.2121763136383,17.493931902542876],[82.14796417200866,17.493931915692563],[82.08375201681582,17.493931849742],[82.01953981316169,17.493931868570485],[81.9553276906822,17.49393187368284],[81.89111552773021,17.493931846004866],[81.82690336720985,17.49393186254092]]]}"
00000000000000001732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161334,"{""type"":""Polygon"",""coordinates"":[[[81.71383393626823,17.082334525646996],[81.68634465010281,16.979522187068522],[81.65885544710542,16.87670982445872],[81.63136618923859,16.773897412697927],[81.60387690547927,16.671085026709925],[81.66791407391032,16.671085080825286],[81.73195125724838,16.671085068714422],[81.79598833812422,16.671084999760595],[81.86002553125886,16.67108507497714],[81.92406271579318,16.671085035599354],[81.98809985275085,16.671085072395975],[82.05213698466483,16.671085022082522],[82.11617415214562,16.67108507830166],[82.14383616467113,16.773897433396634],[82.1714982178031,16.876709812174834],[82.19916019806263,16.979522139132385],[82.22682224085585,17.08233453105366],[82.16269873249409,17.082334565464983],[82.09857520016354,17.08233453689212],[82.03445160778949,17.082334519768285],[81.97032808379947,17.08233459484211],[81.90620450539235,17.082334564517595],[81.84208099765526,17.082334509283125],[81.77795743402082,17.082334588841096],[81.71383393626823,17.082334525646996]]]}"
00000000000000001733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161335,"{""type"":""Polygon"",""coordinates"":[[[81.60387690547927,16.671085026709925],[81.58297265798836,16.590959431438343],[81.56206842730198,16.510833896101964],[81.54116414243965,16.430708249470594],[81.52025989978571,16.35058268520118],[81.57171792164496,16.342489446478663],[81.65074207719846,16.334859891661907],[81.71393198214598,16.316938743364247],[81.7272691851519,16.310829809470643],[81.7708702937614,16.32583025658462],[81.81336995609162,16.34103797500478],[81.85586966119779,16.356245763446015],[81.89836930064199,16.3714535083759],[81.94086901566882,16.386661284161477],[81.9889202975134,16.405550037213864],[82.05450034157604,16.43685291162499],[82.06991872874458,16.495410982798205],[82.08533720462948,16.553968939725745],[82.10075568084929,16.61252701261723],[82.11617415214562,16.67108507830166],[82.05213698466483,16.671085022082522],[81.98809985275085,16.671085072395975],[81.92406271579318,16.671085035599354],[81.86002553125886,16.67108507497714],[81.79598833812422,16.671084999760595],[81.73195125724838,16.671085068714422],[81.66791407391032,16.671085080825286],[81.60387690547927,16.671085026709925]]]}"
00000000000000001782,20783.93154914044,18164.989199427273,0.0,0.0,16259.818946360992,18149.56677345859,11434.451417779637,0.0,18164.989199427273,161641,"{""type"":""Polygon"",""coordinates"":[[[82.57769551568923,18.318201172780576],[82.5626767756901,18.266661196337104],[82.54765796623292,18.21512125128271],[82.5326390922753,18.163581298170428],[82.51762032393088,18.11204130419068],[82.48758271125817,18.008961381284387],[82.4575450855101,17.90588143927422],[82.52184805894612,17.905881487722024],[82.58615108730936,17.9058814351401],[82.65045410815573,17.905881472212258],[82.71475713966734,17.90588143326308],[82.77906019799181,17.90588151178089],[82.84336321504871,17.90588144872773],[82.907666203124,17.9058814372686],[82.97196925446626,17.905881493609208],[83.00219413323697,18.008961393602235],[83.01730663656683,18.060501396171006],[83.03241903891568,18.112041330780443],[83.04753149896729,18.163581242451038],[83.06264392951657,18.21512125755518],[83.07775640721916,18.266661238633603],[83.09286884490456,18.31820113243173],[83.02847221091575,18.318201157512107],[82.96407552045723,18.318201165856237],[82.89967885093947,18.31820114740729],[82.83528219581144,18.318201178939663],[82.77088554644514,18.318201157013558],[82.7064888921454,18.318201157967156],[82.64209222015992,18.318201167921412],[82.57769551568923,18.318201172780576]]]}"
00000000000000001783,4709.043364849278,4182.668908272988,0.0,0.0,4182.668908272988,4182.668908272988,2176.1983387298183,0.0,4182.668908272988,161642,"{""type"":""Polygon"",""coordinates"":[[[82.4575450855101,17.90588143927422],[82.42830896118129,17.80289404394135],[82.39907284255715,17.699906706545658],[82.36983676623868,17.596919300356063],[82.34060068601697,17.493931878446563],[82.40481231504057,17.493931871754068],[82.46902388639516,17.49393183924257],[82.53323550813293,17.49393188807184],[82.59744712103017,17.493931849849712],[82.66165874656485,17.49393191789379],[82.72587032186622,17.493931833764496],[82.79008194684258,17.493931883163103],[82.85429355470757,17.493931896967883],[82.88371252698857,17.59691931763433],[82.91313142488488,17.699906697025856],[82.94255037422893,17.802894076891945],[82.97196925446626,17.905881493609208],[82.907666203124,17.9058814372686],[82.84336321504871,17.90588144872773],[82.77906019799181,17.90588151178089],[82.71475713966734,17.90588143326308],[82.65045410815573,17.905881472212258],[82.58615108730936,17.9058814351401],[82.52184805894612,17.905881487722024],[82.4575450855101,17.90588143927422]]]}"
00000000000000001784,1003.1442269453588,891.9089268008495,0.0,0.0,891.9089268008495,891.9089268008495,409.1589646892561,0.0,891.9089268008495,161643,"{""type"":""Polygon"",""coordinates"":[[[82.34060068601697,17.493931878446563],[82.31215610160463,17.39103251214299],[82.28371149081136,17.288133200003287],[82.25526688706599,17.185233912470856],[82.22682224085585,17.08233453105366],[82.2870536058226,17.082334512908837],[82.34728488143611,17.08233457679869],[82.36207127121695,17.09832937802628],[82.41867064171242,17.150275604754693],[82.47526996039396,17.202221954625482],[82.50915920261896,17.226657787783786],[82.54414973125556,17.25000121537235],[82.57957061577483,17.270555411259412],[82.61499150122569,17.291109680700625],[82.65561389863393,17.31138747112801],[82.69623627718627,17.331665157530704],[82.736858701914,17.351942981458112],[82.77748107284852,17.37222073018221],[82.80663914208239,17.382498899970457],[82.8246584258323,17.38843850765044],[82.85429355470757,17.493931896967883],[82.79008194684258,17.493931883163103],[82.72587032186622,17.493931833764496],[82.66165874656485,17.49393191789379],[82.59744712103017,17.493931849849712],[82.53323550813293,17.49393188807184],[82.46902388639516,17.49393183924257],[82.40481231504057,17.493931871754068],[82.34060068601697,17.493931878446563]]]}"
